ACRES,SQMILES,SE_PERCENT,FIPS,COUNTY,CODE,MEANING
20475.93768,31,36.87312877,55063,WI,0017,Wetland
138936.9730214568,208,13.98239262,55063,WI,0020,Forest
4810.715071,7,73.47409195,55063,WI,0022,Noncensus water
8489.079389,13,56.54471995,55063,WI,0023,Census water
5892.40965,9,71.89349296,55065,WI,0001,Agricultural land
281734.7065449643,423,10.08204315,55065,WI,0002,Cropland
36900.95622,55,28.35537506,55065,WI,0003,Pasture (improved through cultural practices)
8803.141481,13,49.65957968,55065,WI,0004,Idle farmland
14122.63736,21,46.03974399,55065,WI,0011,"Cultural (business, residential, other intense human activity)"
10144.72445,15,53.2310191,55065,WI,0012,"Rights-of-way (improved road, railway, power line)"
51109.20065,77,22.0687185,55065,WI,0020,Forest
1188.018953,2,94.91728312,55065,WI,0022,Noncensus water
5473.799612,8,67.25577042,55067,WI,0001,Agricultural land
82079.42236,123,18.54136345,55067,WI,0002,Cropland
3052.612768,5,101.3998255,55067,WI,0003,Pasture (improved through cultural practices)
1620.740172,2,66.27462308,55067,WI,0004,Idle farmland
4514.411339,7,75.92733185,55067,WI,0010,Developed
14393.69502,22,44.77537406,55067,WI,0011,"Cultural (business, residential, other intense human activity)"
3764.052798,6,42.95165195,55067,WI,0012,"Rights-of-way (improved road, railway, power line)"
7359.698218,11,58.99258358,55067,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
10285.88512,15,45.69987686,55067,WI,0017,Wetland
425819.6997811506,639,7.914133167,55067,WI,0020,Forest
5254.334624,8,62.28736568,55067,WI,0022,Noncensus water
9357.456885,14,56.55310768,55067,WI,0023,Census water
45245.60092,68,24.89542812,55069,WI,0002,Cropland
11278.45787,17,50.77177547,55069,WI,0003,Pasture (improved through cultural practices)
5484.439607,8,58.66469206,55069,WI,0004,Idle farmland
3093.901669,5,101.5339083,55069,WI,0008,Windbreak\/Shelterbelt
10994.17109,16,51.38603911,55069,WI,0010,Developed
20603.82687,31,36.84076287,55069,WI,0011,"Cultural (business, residential, other intense human activity)"
17793.88021,27,30.94683181,55069,WI,0012,"Rights-of-way (improved road, railway, power line)"
4989.608596,7,61.78739459,55069,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
16294.20016,24,42.35686807,55069,WI,0017,Wetland
433505.6376293759,650,7.793495671,55069,WI,0020,Forest
1395.712475,2,122.1151533,55069,WI,0022,Noncensus water
9285.184054,14,57.37223696,55069,WI,0023,Census water
1463.981682,2,102.7525035,55071,WI,0001,Agricultural land
204422.1476669439,307,11.76216275,55071,WI,0002,Cropland
23922.74218,36,35.19290812,55071,WI,0003,Pasture (improved through cultural practices)
255.81286,0,104.787203,55071,WI,0004,Idle farmland
6040.784249,9,70.68397894,55071,WI,0008,Windbreak\/Shelterbelt
2265.294093,3,99.98844752,55071,WI,0010,Developed
21925.67422,33,36.58045198,55071,WI,0011,"Cultural (business, residential, other intense human activity)"
11124.69317,17,49.15197087,55071,WI,0012,"Rights-of-way (improved road, railway, power line)"
1055.044112,2,99.98844752,55071,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
6040.784249,9,70.68397894,55071,WI,0017,Wetland
99465.17543,149,15.82316383,55071,WI,0020,Forest
1939.954727,3,63.19898715,55071,WI,0022,Noncensus water
3130.749654,5,101.6648897,55073,WI,0001,Agricultural land
343369.8221326115,515,8.984125179,55073,WI,0002,Cropland
34309.30803,51,30.69158255,55073,WI,0003,Pasture (improved through cultural practices)
10470.66454,16,43.97594989,55073,WI,0004,Idle farmland
1874.855692,3,101.6648897,55073,WI,0007,Maintained wildlife opening
3969.825584,6,82.85701798,55073,WI,0010,Developed
55081.48319,83,23.02067654,55073,WI,0011,"Cultural (business, residential, other intense human activity)"
26905.49837,40,30.25105058,55073,WI,0012,"Rights-of-way (improved road, railway, power line)"
6060.191174,9,63.87052007,55073,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
38870.41363,58,26.98103256,55073,WI,0017,Wetland
483643.3433353842,725,7.187479888,55073,WI,0020,Forest
3273.586359,5,54.49047654,55073,WI,0022,Noncensus water
21218.17246,32,35.93277512,55073,WI,0023,Census water
1067.943696,2,101.5339083,55075,WI,0001,Agricultural land
76203.34939,114,19.14479399,55075,WI,0002,Cropland
12210.45107,18,50.45635691,55075,WI,0003,Pasture (improved through cultural practices)
4048.273723,6,71.79461855,55075,WI,0004,Idle farmland
904.5485615,1,101.5339083,55075,WI,0007,Maintained wildlife opening
3052.612768,5,101.3998255,55075,WI,0008,Windbreak\/Shelterbelt
4356.211409,7,74.80603156,55075,WI,0010,Developed
16655.25301,25,28.89654039,55075,WI,0011,"Cultural (business, residential, other intense human activity)"
16620.92183,25,24.78366425,55075,WI,0012,"Rights-of-way (improved road, railway, power line)"
8760.616809,13,52.92498043,55075,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
11540.04232,17,46.74779603,55075,WI,0017,Wetland
2499.660305,4,97.95691717,55075,WI,0018,Beach
712328.9344948091,"1,068",5.788138016,55075,WI,0020,Forest
2141.354205,3,70.45452336,55075,WI,0022,Noncensus water
24870.86674,37,32.77388654,55075,WI,0023,Census water
90434.14168,136,18.25675135,55077,WI,0002,Cropland
9392.248963,14,58.64276967,55077,WI,0003,Pasture (improved through cultural practices)
1531.325249,2,103.418441,55077,WI,0004,Idle farmland
14741.69416,22,43.88505334,55077,WI,0011,"Cultural (business, residential, other intense human activity)"
5670.443799,9,65.85512014,55077,WI,0012,"Rights-of-way (improved road, railway, power line)"
1038.77178,2,80.25546971,55077,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
21915.24758,33,38.32058436,55077,WI,0017,Wetland
124513.3140284165,187,15.40808777,55077,WI,0020,Forest
3130.749654,5,101.6648897,55077,WI,0022,Noncensus water
11724.28634,18,48.7284323,55077,WI,0023,Census water
3052.612768,5,101.3998255,55078,WI,0011,"Cultural (business, residential, other intense human activity)"
3236.198869,5,70.46559343,55078,WI,0012,"Rights-of-way (improved road, railway, power line)"
5381.322216,8,59.34050135,55078,WI,0017,Wetland
229982.5454627164,345,10.92766728,55078,WI,0020,Forest
931.7300478,1,97.95691717,55078,WI,0022,Noncensus water
6105.225536,9,71.58587504,55078,WI,0023,Census water
9061.176373,14,57.69809321,55079,WI,0002,Cropland
839.4094776,1,95.73627804,55079,WI,0004,Idle farmland
4808.032393,7,70.51929003,55079,WI,0010,Developed
101033.7947087573,152,16.92122907,55079,WI,0011,"Cultural (business, residential, other intense human activity)"
28007.63559,42,32.37073671,55079,WI,0012,"Rights-of-way (improved road, railway, power line)"
4339.474755,7,76.28223533,55079,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
3020.392124,5,99.98844752,55079,WI,0017,Wetland
11684.49219,18,41.54069308,55079,WI,0020,Forest
430.7968855,1,100,55079,WI,0023,Census water
193177.4213772496,290,12.26210114,55081,WI,0002,Cropland
38633.37303,58,28.14583138,55081,WI,0003,Pasture (improved through cultural practices)
959.7005106,1,84.28604376,55081,WI,0004,Idle farmland
2920.083421,4,82.9206622,55081,WI,0007,Maintained wildlife opening
723.3371518,1,98.90220721,55081,WI,0009,Rangeland
6377.3971,10,69.62686531,55081,WI,0010,Developed
29106.25475,44,32.09753005,55081,WI,0011,"Cultural (business, residential, other intense human activity)"
24114.29848,36,33.75428489,55081,WI,0012,"Rights-of-way (improved road, railway, power line)"
1973.32349,3,77.46487553,55081,WI,0017,Wetland
291517.0747501928,437,9.693794204,55081,WI,0020,Forest
537.9156891,1,98.54400158,55081,WI,0022,Noncensus water
174415.1335001135,262,12.06041898,55083,WI,0002,Cropland
6105.225536,9,71.58587504,55083,WI,0003,Pasture (improved through cultural practices)
14052.71119,21,41.30000506,55083,WI,0004,Idle farmland
3052.612768,5,101.3998255,55083,WI,0008,Windbreak\/Shelterbelt
28291.75867,42,29.47609136,55083,WI,0011,"Cultural (business, residential, other intense human activity)"
18893.46921,28,29.76607717,55083,WI,0012,"Rights-of-way (improved road, railway, power line)"
2921.286055,4,87.27552229,55083,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
22709.87415,34,36.34382474,55083,WI,0017,Wetland
369705.1200874769,555,8.008322417,55083,WI,0020,Forest
1360.910761,2,66.81938216,55083,WI,0022,Noncensus water
23430.44487,35,36.2939964,55083,WI,0023,Census water
31359.34778,47,30.87134205,55085,WI,0002,Cropland
833.2201016,1,97.95691717,55085,WI,0004,Idle farmland
2900.219204,4,97.95691717,55085,WI,0007,Maintained wildlife opening
219.6637679,0,100,55085,WI,0010,Developed
23449.31766,35,32.72393396,55085,WI,0011,"Cultural (business, residential, other intense human activity)"
28670.71113,43,23.53630965,55085,WI,0012,"Rights-of-way (improved road, railway, power line)"
2960.586379,4,80.99025025,55085,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
46993.23894,70,24.21115023,55085,WI,0017,Wetland
615110.3289295994,923,6.30745596,55085,WI,0020,Forest
1426.940846,2,70.98438972,55085,WI,0022,Noncensus water
76300.69395,114,17.98262498,55085,WI,0023,Census water
225756.3695824457,339,11.2347266,55087,WI,0002,Cropland
18116.63816,27,40.76660238,55087,WI,0003,Pasture (improved through cultural practices)
3091.920356,5,71.5836591,55087,WI,0004,Idle farmland
754.2211375,1,100.4842836,55087,WI,0009,Rangeland
67282.38571,101,20.6787152,55087,WI,0011,"Cultural (business, residential, other intense human activity)"
9061.176373,14,57.69809321,55087,WI,0012,"Rights-of-way (improved road, railway, power line)"
7319.334608,11,61.69017897,55087,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
11507.43547,17,50.04512097,55087,WI,0017,Wetland
66552.24958,100,19.60110574,55087,WI,0020,Forest
367.1216686,1,73.10793017,55087,WI,0022,Noncensus water
59753.4616,90,22.270333,55089,WI,0002,Cropland
3020.392124,5,99.98844752,55089,WI,0003,Pasture (improved through cultural practices)
3752.382965,6,82.94180026,55089,WI,0004,Idle farmland
3730.738727,6,83.37280172,55089,WI,0010,Developed
36466.17024,55,27.9414174,55089,WI,0011,"Cultural (business, residential, other intense human activity)"
4530.588186,7,74.5113628,55089,WI,0012,"Rights-of-way (improved road, railway, power line)"
839.4094776,1,95.73627804,55089,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
3016.88455,5,100.4842836,55089,WI,0017,Wetland
23292.52141,35,32.70824749,55089,WI,0020,Forest
3020.392124,5,99.98844752,55089,WI,0022,Noncensus water
86.58866055,0,102.7525035,55089,WI,0023,Census water
67139.65947,101,20.79977538,55091,WI,0002,Cropland
9065.64999,14,58.82728628,55091,WI,0003,Pasture (improved through cultural practices)
2334.705241,4,101.2595123,55091,WI,0004,Idle farmland
4030.078742,6,55.95359044,55091,WI,0011,"Cultural (business, residential, other intense human activity)"
1158.422668,2,72.07555064,55091,WI,0012,"Rights-of-way (improved road, railway, power line)"
2181.657596,3,80.42111221,55091,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
3592.447974,5,94.91728312,55091,WI,0017,Wetland
62583.8312,94,20.53444027,55091,WI,0020,Forest
8505.816,13,56.54448613,55091,WI,0023,Census water
194592.2687874372,292,12.06972275,55093,WI,0002,Cropland
18306.92585,27,41.15566795,55093,WI,0003,Pasture (improved through cultural practices)
9065.64999,14,58.82728628,55093,WI,0004,Idle farmland
3021.88333,5,101.9806434,55093,WI,0008,Windbreak\/Shelterbelt
1591.240251,2,100.21563,55093,WI,0010,Developed
19460.33275,29,38.1059612,55093,WI,0011,"Cultural (business, residential, other intense human activity)"
21723.73186,33,35.17825566,55093,WI,0012,"Rights-of-way (improved road, railway, power line)"
2835.272,4,100,55093,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
6043.76666,9,72.07981766,55093,WI,0017,Wetland
108116.8818700253,162,15.54361935,55093,WI,0020,Forest
1796.223987,3,66.97841207,55093,WI,0022,Noncensus water
11341.088,17,48.44521417,55093,WI,0023,Census water
214005.2707950874,321,11.4954115,55095,WI,0002,Cropland
9386.928715,14,59.79303383,55095,WI,0003,Pasture (improved through cultural practices)
3965.650651,6,60.151029,55095,WI,0004,Idle farmland
8952.785923,13,59.9209255,55095,WI,0010,Developed
26012.54798,39,32.78152789,55095,WI,0011,"Cultural (business, residential, other intense human activity)"
23597.62897,35,30.81262396,55095,WI,0012,"Rights-of-way (improved road, railway, power line)"
3747.086816,6,58.16519102,55095,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
39410.50526,59,27.02272799,55095,WI,0017,Wetland
287117.0478788679,431,9.858601383,55095,WI,0020,Forest
2411.907479,4,75.97346801,55095,WI,0022,Noncensus water
19000.62667,29,39.66148898,55095,WI,0023,Census water
87.29300928,0,86.00032173,55097,WI,0001,Agricultural land
230105.0467273414,345,11.21097641,55097,WI,0002,Cropland
21922.63816,33,38.30768019,55097,WI,0003,Pasture (improved through cultural practices)
2456.023012,4,101.6648897,55097,WI,0004,Idle farmland
3130.749654,5,101.6648897,55097,WI,0008,Windbreak\/Shelterbelt
6570.022173,10,63.01513941,55097,WI,0010,Developed
39546.0412,59,26.43522429,55097,WI,0011,"Cultural (business, residential, other intense human activity)"
5645.344201,8,61.95622147,55097,WI,0012,"Rights-of-way (improved road, railway, power line)"
7112.236527,11,56.64402736,55097,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
19791.84693,30,37.5810788,55097,WI,0017,Wetland
178288.8517860336,267,12.26218398,55097,WI,0020,Forest
4535.449204,7,76.70818093,55097,WI,0022,Noncensus water
5618.301036,8,67.57804918,55097,WI,0023,Census water
35629.06382,53,29.02435604,55099,WI,0002,Cropland
14084.14862,21,47.45983086,55099,WI,0003,Pasture (improved through cultural practices)
8472.027259,13,50.82266436,55099,WI,0004,Idle farmland
3086.265713,5,103.7792144,55099,WI,0007,Maintained wildlife opening
7537.558904,11,57.6685207,55099,WI,0011,"Cultural (business, residential, other intense human activity)"
18807.94379,28,31.97449289,55099,WI,0012,"Rights-of-way (improved road, railway, power line)"
22162.81004,33,30.94353147,55099,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
89337.25167,134,16.52105854,55099,WI,0017,Wetland
628595.5745313343,943,6.509161283,55099,WI,0020,Forest
1660.748291,2,69.21725626,55099,WI,0022,Noncensus water
16658.00193,25,38.9552272,55099,WI,0023,Census water
102213.0557546135,153,16.92000014,55101,WI,0002,Cropland
9061.176373,14,57.69809321,55101,WI,0003,Pasture (improved through cultural practices)
731.9908409,1,102.7525035,55101,WI,0004,Idle farmland
2733.325611,4,100.6819074,55101,WI,0007,Maintained wildlife opening
6040.784249,9,70.68397894,55101,WI,0010,Developed
56453.06413,85,22.95467183,55101,WI,0011,"Cultural (business, residential, other intense human activity)"
15413.54386,23,43.86167748,55101,WI,0012,"Rights-of-way (improved road, railway, power line)"
3020.392124,5,99.98844752,55101,WI,0017,Wetland
19779.43174,30,35.65410808,55101,WI,0020,Forest
8891.409381,13,58.28987755,55101,WI,0023,Census water
5288.295827,8,72.81287971,55103,WI,0001,Agricultural land
126557.3151801522,190,15.13281226,55103,WI,0002,Cropland
19253.72644,29,38.76205043,55103,WI,0003,Pasture (improved through cultural practices)
1649.985325,2,63.21105519,55103,WI,0004,Idle farmland
2109.132536,3,101.9806434,55103,WI,0007,Maintained wildlife opening
11555.5632,17,50.30626321,55103,WI,0011,"Cultural (business, residential, other intense human activity)"
9589.66916,14,50.23167025,55103,WI,0012,"Rights-of-way (improved road, railway, power line)"
173335.9696581701,260,12.53105758,55103,WI,0020,Forest
3020.392124,5,99.98844752,55105,WI,0001,Agricultural land
295070.7792369488,443,9.745434391,55105,WI,0002,Cropland
6040.784249,9,70.68397894,55105,WI,0003,Pasture (improved through cultural practices)
3594.876747,5,81.71998726,55105,WI,0004,Idle farmland
6040.784249,9,70.68397894,55105,WI,0008,Windbreak\/Shelterbelt
1869.655949,3,99.98844752,55105,WI,0009,Rangeland
3020.392124,5,99.98844752,55105,WI,0010,Developed
49998.10696,75,24.09123594,55105,WI,0011,"Cultural (business, residential, other intense human activity)"
14502.13059,22,43.35974832,55105,WI,0012,"Rights-of-way (improved road, railway, power line)"
1045.532897,2,99.98844752,55105,WI,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
7923.457108,12,54.89482907,55105,WI,0017,Wetland
74924.54274,112,17.97361616,55105,WI,0020,Forest
1463.981682,2,72.36578047,55105,WI,0022,Noncensus water
6333.449768,10,70.78242115,55105,WI,0023,Census water
71396.08525,107,20.83643733,55107,WI,0002,Cropland
