countyID,countyName,state,size,2022 gdp (1000s),,,,,,,,
48449,Titus County,TX,426," 2,084,581 ",,,,,TX,Lampasas County,Lampasas,"521,561"
48451,Tom Green County,TX,1541," 6,499,206 ",,,,,TX,La Salle County,La Salle,"2,247,116"
48453,Travis County,TX,1022," 150,752,659 ",,,,,TX,Lavaca County,Lavaca,"1,096,909"
48455,Trinity County,TX,714," 258,117 ",,,,,TX,Lee County,Lee,"801,574"
48457,Tyler County,TX,936," 467,877 ",,,,,TX,Leon County,Leon,"743,965"
48459,Upshur County,TX,593," 853,384 ",,,,,TX,Liberty County,Liberty,"2,223,527"
48461,Upton County,TX,1242," 3,929,483 ",,,,,TX,Limestone County,Limestone,"1,353,048"
48463,Uvalde County,TX,1559," 892,593 ",,,,,TX,Lipscomb County,Lipscomb,"407,380"
48465,Val Verde County,TX,3233," 1,850,013 ",,,,,TX,Live Oak County,Live Oak,"1,277,802"
48467,Van Zandt County,TX,860," 1,289,175 ",,,,,TX,Llano County,Llano,"776,794"
48469,Victoria County,TX,889," 4,602,176 ",,,,,TX,Loving County,Loving,"5,423,583"
48471,Walker County,TX,802," 2,196,217 ",,,,,TX,Lubbock County,Lubbock,"14,606,518"
48473,Waller County,TX,518," 3,159,376 ",,,,,TX,Lynn County,Lynn,"304,552"
48475,Ward County,TX,836," 2,488,336 ",,,,,TX,McCulloch County,McCulloch,"319,628"
48477,Washington County,TX,621," 2,258,874 ",,,,,TX,McLennan County,McLennan,"13,355,996"
48479,Webb County,TX,3376," 11,679,742 ",,,,,TX,McMullen County,McMullen,"908,593"
48481,Wharton County,TX,1095," 1,826,651 ",,,,,TX,Madison County,Madison,"470,026"
48483,Wheeler County,TX,915," 324,267 ",,,,,TX,Marion County,Marion,"270,565"
48485,Wichita County,TX,633," 5,801,591 ",,,,,TX,Martin County,Martin,"6,677,211"
48487,Wilbarger County,TX,978," 757,113 ",,,,,TX,Mason County,Mason,"112,246"
48489,Willacy County,TX,784," 540,059 ",,,,,TX,Matagorda County,Matagorda,"2,170,089"
48491,Williamson County,TX,1137," 29,305,284 ",,,,,TX,Maverick County,Maverick,"1,808,257"
48493,Wilson County,TX,809," 1,092,947 ",,,,,TX,Medina County,Medina,"1,096,891"
48495,Winkler County,TX,841," 1,225,985 ",,,,,TX,Menard County,Menard,"46,861"
48497,Wise County,TX,923," 3,105,224 ",,,,,TX,Midland County,Midland,"23,980,249"
48499,Wood County,TX,696," 1,456,214 ",,,,,TX,Milam County,Milam,"612,757"
48501,Yoakum County,TX,800," 1,316,435 ",,,,,TX,Mills County,Mills,"252,785"
48503,Young County,TX,931," 899,955 ",,,,,TX,Mitchell County,Mitchell,"236,682"
48505,Zapata County,TX,1058," 590,581 ",,,,,TX,Montague County,Montague,"608,269"
48507,Zavala County,TX,1302," 541,952 ",,,,,TX,Montgomery County,Montgomery,"35,006,940"
49001,Beaver County,UT,2592," 504,761 ",,,,,TX,Moore County,Moore,"2,590,813"
49003,Box Elder County,UT,6729," 2,610,519 ",,,,,TX,Morris County,Morris,"589,952"
49005,Cache County,UT,1173," 6,371,260 ",,,,,TX,Motley County,Motley,"26,355"
49007,Carbon County,UT,1485," 967,164 ",,,,,TX,Nacogdoches County,Nacogdoches,"2,671,272"
49009,Daggett County,UT,723," 103,876 ",,,,,TX,Navarro County,Navarro,"1,637,023"
49011,Davis County,UT,634," 16,232,965 ",,,,,TX,Newton County,Newton,"463,362"
49013,Duchesne County,UT,3256," 1,066,994 ",,,,,TX,Nolan County,Nolan,"909,100"
49015,Emery County,UT,4462," 1,203,860 ",,,,,TX,Nueces County,Nueces,"18,312,690"
49017,Garfield County,UT,5209," 347,748 ",,,,,TX,Ochiltree County,Ochiltree,"698,434"
49019,Grand County,UT,3694," 673,728 ",,,,,TX,Oldham County,Oldham,"283,786"
49021,Iron County,UT,3302," 2,211,325 ",,,,,TX,Orange County,Orange,"3,859,712"
49023,Juab County,UT,3406," 684,092 ",,,,,TX,Palo Pinto County,Palo Pinto,"996,325"
49025,Kane County,UT,4109," 417,970 ",,,,,TX,Panola County,Panola,"2,352,003"
49027,Millard County,UT,6829," 963,314 ",,,,,TX,Parker County,Parker,"5,105,148"
49029,Morgan County,UT,611," 363,878 ",,,,,TX,Parmer County,Parmer,"876,318"
49031,Piute County,UT,766," 69,777 ",,,,,TX,Pecos County,Pecos,"1,898,933"
49033,Rich County,UT,1086," 140,929 ",,,,,TX,Polk County,Polk,"1,286,541"
49035,Salt Lake County,UT,808," 110,953,294 ",,,,,TX,Potter County,Potter,"8,875,835"
49037,San Juan County,UT,7934," 498,364 ",,,,,TX,Presidio County,Presidio,"224,332"
49039,Sanpete County,UT,1603," 1,018,245 ",,,,,TX,Rains County,Rains,"222,077"
49041,Sevier County,UT,1918," 1,239,529 ",,,,,TX,Randall County,Randall,"4,229,413"
49043,Summit County,UT,1882," 4,363,032 ",,,,,TX,Reagan County,Reagan,"2,239,205"
49045,Tooele County,UT,7288," 2,125,272 ",,,,,TX,Real County,Real,"89,264"
49047,Uintah County,UT,4499," 1,772,587 ",,,,,TX,Red River County,Red River,"306,516"
49049,Utah County,UT,2141," 34,604,155 ",,,,,TX,Reeves County,Reeves,"8,050,242"
49051,Wasatch County,UT,1209," 1,267,180 ",,,,,TX,Refugio County,Refugio,"340,204"
49053,Washington County,UT,2430," 7,944,998 ",,,,,TX,Roberts County,Roberts,"159,711"
49055,Wayne County,UT,2467," 107,335 ",,,,,TX,Robertson County,Robertson,"2,202,531"
49057,Weber County,UT,659," 13,096,916 ",,,,,TX,Rockwall County,Rockwall,"4,939,265"
50001,Addison County,VT,808," 1,724,774 ",,,,,TX,Runnels County,Runnels,"289,758"
50003,Bennington County,VT,678," 1,742,201 ",,,,,TX,Rusk County,Rusk,"2,363,178"
50005,Caledonia County,VT,658," 1,171,143 ",,,,,TX,Sabine County,Sabine,"242,637"
50007,Chittenden County,VT,620," 12,699,864 ",,,,,TX,San Augustine County,San Augustine,"634,514"
50009,Essex County,VT,674," 141,811 ",,,,,TX,San Jacinto County,San Jacinto,"334,986"
50011,Franklin County,VT,693," 2,108,763 ",,,,,TX,San Patricio County,San Patricio,"2,722,849"
50013,Grand Isle County,VT,195," 211,193 ",,,,,TX,San Saba County,San Saba,"148,626"
50015,Lamoille County,VT,463," 1,213,884 ",,,,,TX,Schleicher County,Schleicher,"118,107"
50017,Orange County,VT,692," 832,385 ",,,,,TX,Scurry County,Scurry,"1,327,482"
50019,Orleans County,VT,720," 1,129,192 ",,,,,TX,Shackelford County,Shackelford,"265,462"
50021,Rutland County,VT,944," 2,645,533 ",,,,,TX,Shelby County,Shelby,"1,410,124"
50023,Washington County,VT,696," 3,868,214 ",,,,,TX,Sherman County,Sherman,"259,091"
50025,Windham County,VT,798," 2,329,838 ",,,,,TX,Smith County,Smith,"12,000,949"
50027,Windsor County,VT,976," 2,802,347 ",,,,,TX,Somervell County,Somervell,"1,257,277"
51001,Accomack County,VA,1310," 1,750,550 ",,,,,TX,Starr County,Starr,"1,285,475"
51003,Albemarle County,VA,726,"12,901,635",,,,,TX,Stephens County,Stephens,"339,718"
51005,Alleghany County,VA,447,"865,140",,,,,TX,Sterling County,Sterling,"200,070"
51007,Amelia County,VA,359," 323,164 ",,,,,TX,Stonewall County,Stonewall,"109,223"
51009,Amherst County,VA,479," 813,435 ",,,,,TX,Sutton County,Sutton,"189,108"
51011,Appomattox County,VA,335," 335,803 ",,,,,TX,Swisher County,Swisher,"343,178"
51013,Arlington County,VA,26," 38,871,754 ",,,,,TX,Tarrant County,Tarrant,"127,597,428"
51015,Augusta County,VA,972,"5,295,475",,,,,TX,Taylor County,Taylor,"7,087,583"
51017,Bath County,VA,535," 224,816 ",,,,,TX,Terrell County,Terrell,"71,932"
51019,Bedford County,VA,769," 2,040,196 ",,,,,TX,Terry County,Terry,"401,198"
51021,Bland County,VA,359," 189,716 ",,,,,TX,Throckmorton County,Throckmorton,"62,810"
51023,Botetourt County,VA,546," 1,375,303 ",,,,,TX,Titus County,Titus,"2,084,581"
51025,Brunswick County,VA,569," 786,598 ",,,,,TX,Tom Green County,Tom Green,"6,499,206"
51027,Buchanan County,VA,504," 1,071,412 ",,,,,TX,Travis County,Travis,"150,752,659"
51029,Buckingham County,VA,584," 475,903 ",,,,,TX,Trinity County,Trinity,"258,117"
51031,Campbell County,VA,507,"7,301,812",,,,,TX,Tyler County,Tyler,"467,877"
51033,Caroline County,VA,539," 819,814 ",,,,,TX,Upshur County,Upshur,"853,384"
51035,Carroll County,VA,478,"924,084",,,,,TX,Upton County,Upton,"3,929,483"
51036,Charles City County,VA,204," 225,948 ",,,,,TX,Uvalde County,Uvalde,"892,593"
51037,Charlotte County,VA,477," 277,497 ",,,,,TX,Val Verde County,Val Verde,"1,850,013"
51041,Chesterfield County,VA,438," 16,951,584 ",,,,,TX,Van Zandt County,Van Zandt,"1,289,175"
51043,Clarke County,VA,178," 456,723 ",,,,,TX,Victoria County,Victoria,"4,602,176"
51045,Craig County,VA,330," 111,043 ",,,,,TX,Walker County,Walker,"2,196,217"
51047,Culpeper County,VA,382," 1,960,780 ",,,,,TX,Waller County,Waller,"3,159,376"
51049,Cumberland County,VA,300," 170,421 ",,,,,TX,Ward County,Ward,"2,488,336"
51051,Dickenson County,VA,335," 560,013 ",,,,,TX,Washington County,Washington,"2,258,874"
51053,Dinwiddie County,VA,507,"2,914,662",,,,,TX,Webb County,Webb,"11,679,742"
51057,Essex County,VA,286," 349,375 ",,,,,TX,Wharton County,Wharton,"1,826,651"
51059,Fairfax County,VA,407,"137,925,802",,,,,TX,Wheeler County,Wheeler,"324,267"
51061,Fauquier County,VA,652," 2,967,634 ",,,,,TX,Wichita County,Wichita,"5,801,591"
51063,Floyd County,VA,381," 392,303 ",,,,,TX,Wilbarger County,Wilbarger,"757,113"
51065,Fluvanna County,VA,290," 894,789 ",,,,,TX,Willacy County,Willacy,"540,059"
51067,Franklin County,VA,712," 1,618,697 ",,,,,TX,Williamson County,Williamson,"29,305,284"
51069,Frederick County,VA,416,"7,220,706",,,,,TX,Wilson County,Wilson,"1,092,947"
51071,Giles County,VA,361," 570,480 ",,,,,TX,Winkler County,Winkler,"1,225,985"
51073,Gloucester County,VA,288," 918,753 ",,,,,TX,Wise County,Wise,"3,105,224"
51075,Goochland County,VA,290," 3,069,526 ",,,,,TX,Wood County,Wood,"1,456,214"
51077,Grayson County,VA,446," 264,121 ",,,,,TX,Yoakum County,Yoakum,"1,316,435"
51079,Greene County,VA,157," 458,967 ",,,,,TX,Young County,Young,"899,955"
51081,Greensville County,VA,297,"1,574,256",,,,,TX,Zapata County,Zapata,"590,581"
51083,Halifax County,VA,824," 1,136,989 ",,,,,TX,Zavala County,Zavala,"541,952"
51085,Hanover County,VA,474," 6,459,459 ",,,,,, County,,
51087,Henrico County,VA,243," 32,073,153 ",,,,,,Utah County,Utah,"213,898,311"
51089,Henry County,VA,384,"2,214,765",,,,,UT,Beaver County,Beaver,"504,761"
51091,Highland County,VA,416," 75,022 ",,,,,UT,Box Elder County,Box Elder,"2,610,519"
51093,Isle of Wight County,VA,363," 1,313,076 ",,,,,UT,Cache County,Cache,"6,371,260"
51095,James City County,VA,180,"5,769,225",,,,,UT,Carbon County,Carbon,"967,164"
51097,King and Queen County,VA,326," 139,116 ",,,,,UT,Daggett County,Daggett,"103,876"
51099,King George County,VA,188," 2,172,678 ",,,,,UT,Davis County,Davis,"16,232,965"
51101,King William County,VA,286," 530,227 ",,,,,UT,Duchesne County,Duchesne,"1,066,994"
51103,Lancaster County,VA,231," 452,906 ",,,,,UT,Emery County,Emery,"1,203,860"
51105,Lee County,VA,437," 376,911 ",,,,,UT,Garfield County,Garfield,"347,748"
51107,Loudoun County,VA,521," 33,771,834 ",,,,,UT,Grand County,Grand,"673,728"
51109,Louisa County,VA,511," 2,238,553 ",,,,,UT,Iron County,Iron,"2,211,325"
51111,Lunenburg County,VA,432," 230,025 ",,,,,UT,Juab County,Juab,"684,092"
51113,Madison County,VA,322," 363,273 ",,,,,UT,Kane County,Kane,"417,970"
51115,Mathews County,VA,252," 185,800 ",,,,,UT,Millard County,Millard,"963,314"
51117,Mecklenburg County,VA,679," 1,099,951 ",,,,,UT,Morgan County,Morgan,"363,878"
51119,Middlesex County,VA,211," 365,585 ",,,,,UT,Piute County,Piute,"69,777"
51121,Montgomery County,VA,389,"5,777,746",,,,,UT,Rich County,Rich,"140,929"
51125,Nelson County,VA,474," 563,612 ",,,,,UT,Salt Lake County,Salt Lake,"110,953,294"
51127,New Kent County,VA,224," 630,942 ",,,,,UT,San Juan County,San Juan,"498,364"
51131,Northampton County,VA,795," 395,919 ",,,,,UT,Sanpete County,Sanpete,"1,018,245"
51133,Northumberland County,VA,286," 383,097 ",,,,,UT,Sevier County,Sevier,"1,239,529"
51135,Nottoway County,VA,316," 552,648 ",,,,,UT,Summit County,Summit,"4,363,032"
51137,Orange County,VA,343," 1,045,916 ",,,,,UT,Tooele County,Tooele,"2,125,272"
51139,Page County,VA,314," 690,215 ",,,,,UT,Uintah County,Uintah,"1,772,587"
51141,Patrick County,VA,486," 375,171 ",,,,,UT,Utah County,Utah,"34,604,155"
51143,Pittsylvania County,VA,978,"3,452,985",,,,,UT,Wasatch County,Wasatch,"1,267,180"
51145,Powhatan County,VA,262," 835,209 ",,,,,UT,Washington County,Washington,"7,944,998"
51147,Prince Edward County,VA,354," 731,520 ",,,,,UT,Wayne County,Wayne,"107,335"
51149,Prince George County,VA,282,"3,799,065",,,,,UT,Weber County,Weber,"13,096,916"
51153,Prince William County,VA,349,"22,585,884",,,,,, County,,
51155,Pulaski County,VA,330," 1,573,994 ",,,,,,Vermont County,Vermont,"34,609,392"
51157,Rappahannock County,VA,267," 305,139 ",,,,,VT,Addison County,Addison,"1,724,774"
51159,Richmond County,VA,216," 274,852 ",,,,,VT,Bennington County,Bennington,"1,742,201"
51161,Roanoke County,VA,251," 7,617,071 ",,,,,VT,Caledonia County,Caledonia,"1,171,143"
51163,Rockbridge County,VA,601,"1,269,066",,,,,VT,Chittenden County,Chittenden,"12,699,864"
51165,Rockingham County,VA,853,"8,693,159",,,,,VT,Essex County,Essex,"141,811"
51167,Russell County,VA,477," 633,533 ",,,,,VT,Franklin County,Franklin,"2,108,763"
51169,Scott County,VA,539," 410,808 ",,,,,VT,Grand Isle County,Grand Isle,"211,193"
51171,Shenandoah County,VA,513," 1,801,065 ",,,,,VT,Lamoille County,Lamoille,"1,213,884"
51173,Smyth County,VA,452," 1,050,205 ",,,,,VT,Orange County,Orange,"832,385"
51175,Southampton County,VA,603,"802,221",,,,,VT,Orleans County,Orleans,"1,129,192"
51177,Spotsylvania County,VA,412,"6,996,859",,,,,VT,Rutland County,Rutland,"2,645,533"
51179,Stafford County,VA,280," 6,447,173 ",,,,,VT,Washington County,Washington,"3,868,214"
51181,Surry County,VA,310," 1,224,350 ",,,,,VT,Windham County,Windham,"2,329,838"
51183,Sussex County,VA,493," 322,233 ",,,,,VT,Windsor County,Windsor,"2,802,347"
51185,Tazewell County,VA,520," 1,172,985 ",,,,,, County,,
51187,Warren County,VA,216," 1,815,278 ",,,,,,Virginia County,Virginia,"576,964,272"
51191,Washington County,VA,568,"3,683,432",,,,,VA,Accomack County,Accomack,"1,750,550"
51193,Westmoreland County,VA,253," 439,101 ",,,,,VA,Amelia County,Amelia,"323,164"
51195,Wise County,VA,405,"1,602,095",,,,,VA,Amherst County,Amherst,"813,435"
51197,Wythe County,VA,465," 1,520,838 ",,,,,VA,Appomattox County,Appomattox,"335,803"
51199,York County,VA,216,"2,853,838",,,,,VA,Arlington County,Arlington,"38,871,754"
51510,Alexandria city,VA,15,"14,979,536",,,,,VA,Bath County,Bath,"224,816"
51515,Bedford city,VA,7, -   ,,,,,VA,Bedford County,Bedford,"2,040,196"
51520,Bristol city,VA,12, -   ,,,,,VA,Bland County,Bland,"189,716"
51530,Buena Vista city,VA,7, -   ,,,,,VA,Botetourt County,Botetourt,"1,375,303"
51540,Charlottesville city,VA,10, -   ,,,,,VA,Brunswick County,Brunswick,"786,598"
51550,Chesapeake city,VA,351,"11,218,526",,,,,VA,Buchanan County,Buchanan,"1,071,412"
51570,Colonial Heights city,VA,8, -   ,,,,,VA,Buckingham County,Buckingham,"475,903"
51580,Covington city,VA,4, -   ,,,,,VA,Caroline County,Caroline,"819,814"
51590,Danville city,VA,44, -   ,,,,,VA,Charles City County,Charles City,"225,948"
51595,Emporia city,VA,7, -   ,,,,,VA,Charlotte County,Charlotte,"277,497"
51600,Fairfax city,VA,6, -   ,,,,,VA,Chesterfield County,Chesterfield,"16,951,584"
51610,Falls Church city,VA,2, -   ,,,,,VA,Clarke County,Clarke,"456,723"
51620,Franklin city,VA,8, -   ,,,,,VA,Craig County,Craig,"111,043"
51630,Fredericksburg city,VA,11, -   ,,,,,VA,Culpeper County,Culpeper,"1,960,780"
51640,Galax city,VA,8, -   ,,,,,VA,Cumberland County,Cumberland,"170,421"
51650,Hampton city,VA,129,"6,665,814",,,,,VA,Dickenson County,Dickenson,"560,013"
51660,Harrisonburg city,VA,18, -   ,,,,,VA,Essex County,Essex,"349,375"
51670,Hopewell city,VA,11, -   ,,,,,VA,Fauquier County,Fauquier,"2,967,634"
51678,Lexington city,VA,2, -   ,,,,,VA,Floyd County,Floyd,"392,303"
51680,Lynchburg city,VA,50, -   ,,,,,VA,Fluvanna County,Fluvanna,"894,789"
51683,Manassas city,VA,10, -   ,,,,,VA,Franklin County,Franklin,"1,618,697"
51685,Manassas Park city,VA,2, -   ,,,,,VA,Giles County,Giles,"570,480"
51690,Martinsville city,VA,11, -   ,,,,,VA,Gloucester County,Gloucester,"918,753"
51700,Newport News city,VA,119,"15,339,116",,,,,VA,Goochland County,Goochland,"3,069,526"
51710,Norfolk city,VA,96,"20,534,141",,,,,VA,Grayson County,Grayson,"264,121"
51720,Norton city,VA,7, -   ,,,,,VA,Greene County,Greene,"458,967"
51730,Petersburg city,VA,23, -   ,,,,,VA,Halifax County,Halifax,"1,136,989"
51735,Poquoson city,VA,78, -   ,,,,,VA,Hanover County,Hanover,"6,459,459"
51740,Portsmouth city,VA,47,"6,192,136",,,,,VA,Henrico County,Henrico,"32,073,153"
51750,Radford city,VA,10, -   ,,,,,VA,Highland County,Highland,"75,022"
51760,Richmond city,VA,63,"25,350,816",,,,,VA,Isle of Wight County,Isle of Wight,"1,313,076"
51770,Roanoke city,VA,43,"6,189,165",,,,,VA,King and Queen County,King and Queen,"139,116"
51775,Salem city,VA,15, -   ,,,,,VA,King George County,King George,"2,172,678"
51790,Staunton city,VA,20, -   ,,,,,VA,King William County,King William,"530,227"
51800,Suffolk city,VA,429,"4,083,418",,,,,VA,Lancaster County,Lancaster,"452,906"
51810,Virginia Beach city,VA,497,"23,245,091",,,,,VA,Lee County,Lee,"376,911"
51820,Waynesboro city,VA,14,0,,,,,VA,Loudoun County,Loudoun,"33,771,834"
51830,Williamsburg city,VA,9,0,,,,,VA,Louisa County,Louisa,"2,238,553"
51840,Winchester city,VA,9,0,,,,,VA,Lunenburg County,Lunenburg,"230,025"
53001,Adams County,WA,1930," 993,916 ",,,,,VA,Madison County,Madison,"363,273"
53003,Asotin County,WA,641," 684,569 ",,,,,VA,Mathews County,Mathews,"185,800"
53005,Benton County,WA,1760," 12,003,056 ",,,,,VA,Mecklenburg County,Mecklenburg,"1,099,951"
53007,Chelan County,WA,2994," 4,899,098 ",,,,,VA,Middlesex County,Middlesex,"365,585"
53009,Clallam County,WA,2676," 2,669,936 ",,,,,VA,Nelson County,Nelson,"563,612"
53011,Clark County,WA,656," 24,511,742 ",,,,,VA,New Kent County,New Kent,"630,942"
53013,Columbia County,WA,874," 345,160 ",,,,,VA,Northampton County,Northampton,"395,919"
53015,Cowlitz County,WA,1166," 5,449,102 ",,,,,VA,Northumberland County,Northumberland,"383,097"
53017,Douglas County,WA,1849," 1,905,866 ",,,,,VA,Nottoway County,Nottoway,"552,648"
53019,Ferry County,WA,2257," 184,698 ",,,,,VA,Orange County,Orange,"1,045,916"
53021,Franklin County,WA,1265," 4,203,214 ",,,,,VA,Page County,Page,"690,215"
53023,Garfield County,WA,718," 181,443 ",,,,,VA,Patrick County,Patrick,"375,171"
53025,Grant County,WA,2791," 5,810,498 ",,,,,VA,Powhatan County,Powhatan,"835,209"
53027,Grays Harbor County,WA,2225," 2,644,418 ",,,,,VA,Prince Edward County,Prince Edward,"731,520"
53029,Island County,WA,517," 3,442,637 ",,,,,VA,Pulaski County,Pulaski,"1,573,994"
53031,Jefferson County,WA,2178," 1,161,813 ",,,,,VA,Rappahannock County,Rappahannock,"305,139"
53033,King County,WA,2307," 367,176,011 ",,,,,VA,Richmond County,Richmond,"274,852"
53035,Kitsap County,WA,566," 13,211,612 ",,,,,VA,Russell County,Russell,"633,533"
53037,Kittitas County,WA,2333," 1,874,167 ",,,,,VA,Scott County,Scott,"410,808"
53039,Klickitat County,WA,1904," 1,636,567 ",,,,,VA,Shenandoah County,Shenandoah,"1,801,065"
53041,Lewis County,WA,2436," 3,576,678 ",,,,,VA,Smyth County,Smyth,"1,050,205"
53043,Lincoln County,WA,2340," 520,372 ",,,,,VA,Stafford County,Stafford,"6,447,173"
53045,Mason County,WA,1051," 1,683,356 ",,,,,VA,Surry County,Surry,"1,224,350"
53047,Okanogan County,WA,5315," 1,411,887 ",,,,,VA,Sussex County,Sussex,"322,233"
53049,Pacific County,WA,1224," 742,289 ",,,,,VA,Tazewell County,Tazewell,"1,172,985"
53051,Pend Oreille County,WA,1425," 522,873 ",,,,,VA,Warren County,Warren,"1,815,278"
53053,Pierce County,WA,1807," 47,097,871 ",,,,,VA,Westmoreland County,Westmoreland,"439,101"
53055,San Juan County,WA,621," 892,560 ",,,,,VA,Wythe County,Wythe,"1,520,838"
53057,Skagit County,WA,1920," 6,468,582 ",,,,,VA,Independent cities County,Independent cities,
53059,Skamania County,WA,1684," 305,994 ",,,,,VA,Alexandria County,Alexandria,"14,979,536"
53061,Snohomish County,WA,2197," 48,304,328 ",,,,,VA,Chesapeake County,Chesapeake,"11,218,526"
53063,Spokane County,WA,1781," 28,861,522 ",,,,,VA,Hampton County,Hampton,"6,665,814"
53065,Stevens County,WA,2541," 1,150,506 ",,,,,VA,Newport News County,Newport News,"15,339,116"
53067,Thurston County,WA,774," 15,179,737 ",,,,,VA,Norfolk County,Norfolk,"20,534,141"
53069,Wahkiakum County,WA,287," 102,526 ",,,,,VA,Portsmouth County,Portsmouth,"6,192,136"
53071,Walla Walla County,WA,1299," 3,417,318 ",,,,,VA,Richmond County,Richmond,"25,350,816"
53073,Whatcom County,WA,2504," 13,584,365 ",,,,,VA,Roanoke County,Roanoke,"7,617,071"
53075,Whitman County,WA,2178," 2,691,438 ",,,,,VA,Suffolk County,Suffolk,"4,083,418"
53077,Yakima County,WA,4312," 10,476,526 ",,,,,VA,Virginia Beach County,Virginia Beach,"23,245,091"
54001,Barbour County,WV,343," 477,730 ",,,,,VA,Combination areas2 County,Combination areas2,
54003,Berkeley County,WV,322," 4,075,738 ",,,,,VA,Albemarle + Charlottesville County,Albemarle + Charlottesville,"12,901,635"
